34.6,-43.3,NaN,693833.25,65,13,999,74,0,NaN,74,NaN,90,NaN,NaN,NaN
35.3,-43,NaN,693833.5,19,14,997,74,0,NaN,74,NaN,84,NaN,NaN,NaN
35.6,-43,NaN,693833.75,0,6,1000,74,0,NaN,74,NaN,102,NaN,NaN,NaN
36,-43.2,NaN,693834,-22,8,1003,74,0,NaN,74,NaN,114,NaN,NaN,NaN
36.3,-43.3,NaN,693834.25,-15,6,1002,74,0,NaN,74,NaN,106,NaN,NaN,NaN
36.5,-43.5,NaN,693834.5,-39,5,1000,74,0,NaN,74,NaN,97,NaN,NaN,NaN
36.8,-43.7,NaN,693834.75,-28,6,1001,74,0,NaN,74,NaN,99,NaN,NaN,NaN
37.2,-44,NaN,693835,-31,9,1001,74,0,NaN,74,NaN,94,NaN,NaN,NaN
37.5,-44.2,NaN,693835.25,-28,6,1002,74,0,NaN,74,NaN,98,NaN,NaN,NaN
37.7,-44.5,NaN,693835.5,-50,6,1001,74,0,NaN,74,NaN,92,NaN,NaN,NaN
38.2,-44.7,NaN,693835.75,-17,10,1002,74,0,NaN,74,NaN,93,NaN,NaN,NaN
38.7,-44.9,NaN,693836,-17,10,1002,74,0,NaN,74,NaN,92,NaN,NaN,NaN
39.4,-45,NaN,693836.25,-6,13,1000,74,0,NaN,74,NaN,85,NaN,NaN,NaN
40,-45,NaN,693836.5,0,11,999,74,0,NaN,74,NaN,85,NaN,NaN,NaN
40.3,-44.7,NaN,693836.75,37,7,999,74,0,NaN,74,NaN,83,NaN,NaN,NaN
40.6,-44.1,NaN,693837,56,10,1000,74,0,NaN,74,NaN,77,NaN,NaN,NaN
40.6,-43.5,NaN,693837.25,90,8,999,74,0,NaN,74,NaN,82,NaN,NaN,NaN
40.5,-43,NaN,693837.5,105,7,1000,74,0,NaN,74,NaN,83,NaN,NaN,NaN
40.5,-42.7,NaN,693837.75,90,4,999,74,0,NaN,74,NaN,88,NaN,NaN,NaN
40.5,-42.3,NaN,693838,90,6,1000,74,0,NaN,74,NaN,87,NaN,NaN,NaN
40.5,-41.9,NaN,693838.25,90,6,1000,74,0,NaN,74,NaN,88,NaN,NaN,NaN
40.3,-41.5,NaN,693838.5,123,7,1000,74,0,NaN,74,NaN,84,NaN,NaN,NaN
40.2,-41.2,NaN,693838.75,113,5,1000,74,0,NaN,74,NaN,86,NaN,NaN,NaN
40.1,-40.9,NaN,693839,113,5,1000,74,0,NaN,74,NaN,86,NaN,NaN,NaN
40,-40.5,NaN,693839.25,108,6,1001,74,0,NaN,74,NaN,89,NaN,NaN,NaN
40,-40,NaN,693839.5,90,7,1001,74,0,NaN,74,NaN,96,NaN,NaN,NaN
39.9,-39.3,NaN,693839.75,100,10,1001,74,0,NaN,74,NaN,92,NaN,NaN,NaN
39.9,-38.7,NaN,693840,90,9,1001,74,0,NaN,74,NaN,100,NaN,NaN,NaN
39.9,-37.9,NaN,693840.25,90,11,1000,74,0,NaN,74,NaN,99,NaN,NaN,NaN
40,-37,NaN,693840.5,81,13,999,74,0,NaN,74,NaN,97,NaN,NaN,NaN
39.9,-35.7,NaN,693840.75,95,19,996,74,0,NaN,74,NaN,89,NaN,NaN,NaN
39.7,-34.7,NaN,693841,104,15,995,83,0,NaN,83,NaN,83,NaN,NaN,NaN
39.5,-33.3,NaN,693841.25,100,20,994,93,0,NaN,93,NaN,86,NaN,NaN,NaN
39,-32,NaN,693841.5,116,21,985,102,0,NaN,102,NaN,121,NaN,NaN,NaN
38.3,-31.1,NaN,693841.75,135,18,985,111,0,NaN,111,NaN,113,NaN,NaN,NaN
37.9,-30.5,NaN,693842,130,11,982,120,0,NaN,120,NaN,91,NaN,NaN,NaN
37.5,-29.6,NaN,693842.25,119,15,979,130,0,NaN,130,NaN,82,NaN,NaN,NaN
37.3,-28.7,NaN,693842.5,105,14,978,130,0,NaN,130,NaN,80,NaN,NaN,NaN
37.8,-27.5,NaN,693842.75,62,20,982,120,0,NaN,120,NaN,69,NaN,NaN,NaN
39,-25.5,NaN,693843,52,37,984,111,0,NaN,111,NaN,60,NaN,NaN,NaN
41.5,-22.5,NaN,693843.25,42,63,981,102,0,NaN,102,NaN,92,NaN,NaN,NaN
45,-18.5,NaN,693843.5,38,84,988,93,0,NaN,93,NaN,90,NaN,NaN,NaN
49,-15.5,NaN,693843.75,26,83,989,83,0,NaN,83,NaN,100,NaN,NaN,NaN
